CIS*4250,15 / 70,LAB Tues  Thur 08:30AM - 09:50AM AD-S  Room VIRTUAL LAB Tues  Thur 11:30AM - 12:50PM AD-S  Room VIRTUAL,G. Klotz
CIS*4520,7 / 34,LEC Mon  Wed  Fri 03:30PM - 04:20PM AD-S  Room Virtual LAB Fri 09:30AM - 11:20AM AD-S  Room Virtual EXAM Sat 02:30PM - 04:30PM (2021/04/17) Room TBA,C. Obimbo
CIS*4520,11 / 34,LEC Mon  Wed  Fri 03:30PM - 04:20PM AD-S  Room Virtual LAB Fri 11:30AM - 01:20PM AD-S  Room Virtual EXAM Sat 02:30PM - 04:30PM (2021/04/17) Room TBA,C. Obimbo
CIS*4650,0 / 70,LEC Mon  Wed  Fri 01:30PM - 02:20PM AD-S  Room Virtual LAB Thur 10:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 08:30AM - 10:30AM (2021/04/19) Room TBA,F. Song
CIS*4720,9 / 80,LEC Tues  Thur 01:00PM - 02:20PM AD-S  Room Virtual LAB Mon 12:30PM - 01:20PM AD-S  Room Virtual,D. Nikitenko
CIS*4820,12 / 80,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual,D. Calvert
CIS*4900,22 / 30,LAB Days TBA Times TBA Room TBA,TBA TBA
CIS*4910,24 / 30,LAB Days TBA Times TBA Room TBA,TBA TBA
CIS*6020,18 / 30,LEC Tues 08:30AM - 11:20AM AD-S  Room Virtual,S. Kremer
CIS*6020,0 / 0,,TBA TBA
CIS*6060,6 / 25,LEC Mon  Wed 10:00AM - 11:20AM AD-S  Room Virtual,A. Hamilton-Wright
CIS*6060,0 / 0,,TBA TBA
CIS*6080,27 / 30,LEC Mon  Wed 11:30AM - 12:50PM AD-S  Room Virtual,M. Wineberg
CIS*6080,0 / 0,,TBA TBA
CIS*6520,6 / 25,LEC Tues 02:30PM - 05:20PM AD-S  Room Virtual,X. Lin
CIS*6530,9 / 24,LEC Days TBA Times TBA ROZH  Room 102,A. Dehghan Tanha
CIS*6570,12 / 25,LEC Wed 11:30AM - 02:20PM AD-S  Room Virtual,C. Obimbo
CIS*6890,25 / 40,LEC Wed  Fri 01:00PM - 02:20PM AD-S  Room Virtual,L. Antonie
CLAS*1000,82 / 190,LEC Mon  Wed  Fri 09:30AM - 10:20AM AD-S  Room Virtual EXAM Sat 11:30AM - 01:30PM (2021/04/17) Room TBA,M. Meyer
CLAS*2000,27 / 320,LEC Mon  Wed  Fri 02:30PM - 03:20PM AD-S  Room VIRTUAL,J. Walsh
CLAS*2350,8 / 35,LEC Mon  Wed  Fri 10:30AM - 11:20AM AD-S  Room Virtual EXAM Thur 08:30AM - 10:30AM (2021/04/22) Room TBA,M. Erskine
CLAS*2360,5 / 10,LEC Mon  Wed  Fri 10:30AM - 11:20AM AD-S  Room Virtual,M. Erskine
CLAS*3030,1 / 40,LEC Mon  Wed  Fri 01:30PM - 02:20PM AD-S  Room Virtual EXAM Tues 07:00PM - 09:00PM (2021/04/27) Room TBA,M. Erskine
CLAS*3080,6 / 10,LEC Mon  Wed  Fri 01:30PM - 02:20PM AD-S  Room Virtual,M. Erskine
CLAS*3300,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3300,0 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3300,0 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3300,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3700,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3700,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3700,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*3700,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,0 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,0 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4150,0 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
CLAS*4400,15 / 20,LEC Wed 07:00PM - 09:50PM AD-S  Room Virtual EXAM Tues 08:30AM - 10:30AM (2021/04/27) Room TBA,A. Sherwood
CLIN*6420,7 / 10,LEC Fri 08:00AM - 09:50AM AD-S  Room Virtual,M. Sinclair
CLIN*6420,0 / 0,,TBA TBA
CLIN*6580,3 / 5,LEC Fri 01:00PM - 02:50PM AD-S  Room VIRTUAL,L. Arroyo
CLIN*6661,2 / 8,LEC Thur 08:30AM - 09:20AM AD-S  Room Virtual,A. Bersenas
CLIN*6661,0 / 0,,TBA TBA
CLIN*6800,6 / 10,LEC Fri 08:00AM - 09:50AM AD-S  Room Virtual,M. Oblak
CLIN*6910,9 / 20,LEC Wed 08:30AM - 09:20AM AD-S  Room Virtual,C. Kerr
CLIN*6950,7 / 10,LEC Fri 08:30AM - 09:50AM AD-S  Room Virtual,F. James
CLIN*6950,0 / 0,,TBA TBA
CLIN*6960,1 / 4,LEC Tues  Thur 12:00PM - 01:20PM AD-S  Room VIRTUAL,H. Beaufrere
CLIN*6990,0 / 3,LEC Days TBA Times TBA AD-A  Room Remote,A. Verbrugghe
CONS*6020,10 / 15,Distance Education Days TBA Times TBA Room TBA,F. Moola
CONS*6050,10 / 15,Distance Education Days TBA Times TBA Room TBA,F. Moola
COOP*1000,374 / 600,LEC Days TBA Times TBA Room TBA,TBA TBA
COOP*1100,9 / 90,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*1100,32 / 90,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*1100,46 / 90,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*1100,2 / 40,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*1100,4 / 40,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*1100,3 / 40,Electronic Days TBA Times TBA Room TBA,"M. Santo, H. Powell"
COOP*2000,427 / 600,LEC Days TBA Times TBA Room TBA,TBA TBA
COOP*3000,495 / 600,LEC Days TBA Times TBA Room TBA,TBA TBA
COOP*4000,453 / 600,LEC Days TBA Times TBA Room TBA,TBA TBA
COOP*5000,599 / 600,LEC Days TBA Times TBA Room TBA,TBA TBA
CROP*3300,2 / 60,LEC Mon  Wed 11:30AM - 12:50PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,H. Booker
CROP*3310,16 / 60,LEC Tues  Thur 11:30AM - 12:50PM AD-S  Room Virtual EXAM Sat 02:30PM - 04:30PM (2021/04/24) Room TBA,M. Siddiqua
CROP*3340,0 / 50,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Fri 11:30AM - 01:20PM AD-S  Room Virtual,K. Schneider
CROP*4220,5 / 50,LEC Days TBA Times TBA AD-A  Room Remote LAB Thur 09:30AM - 11:20AM AD-S  Room Virtual,J. Nasielski
CTS*2000,9 / 30,LEC Mon  Wed 08:30AM - 09:50AM AD-S  Room Virtual,P. Barrett
DTM*1200,3 / 17,LEC Tues 11:30AM - 01:20PM ALEX  Room 100 LAB Mon 08:30AM - 10:20AM AD-S  Room Virtual,S. Jordan
DTM*2000,3 / 17,LEC Tues 08:30AM - 10:20AM ALEX  Room 100 LAB Fri 08:30AM - 11:20AM GRHM  Room 3309 EXAM Mon 08:30AM - 10:30AM (2021/04/19) Room TBA,M. Van Beek
DTM*2010,3 / 17,LEC Thur 08:30AM - 10:20AM ALEX  Room 100 LAB Fri 01:30PM - 03:20PM ALEX  Room 100 EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,"J. Simpson, M. Van Beek"
DTM*2100,2 / 17,LEC Wed 02:30PM - 04:20PM AD-S  Room VIRTUAL LAB Thur 11:30AM - 02:20PM ALEX  Room 100,"G. Taylor, C. Tyers"
DTM*2400,3 / 17,LEC Wed 09:30AM - 10:20AM ALEX  Room 100 LAB Tues 02:30PM - 05:20PM GRHM  Room 3309,S. Fleischauer
DTM*2600,2 / 17,LEC Mon  Wed 11:30AM - 12:20PM ALEX  Room 100 LAB Mon 01:00PM - 03:50PM GRHM  Room 3309 EXAM Thur 08:30AM - 10:30AM (2021/04/15) Room TBA,C. Shaw
DTM*3800,30 / 30,LEC Days TBA Times TBA Room TBA,C. Shaw
DTM*4000,0 / 11,LEC Mon  Wed 01:30PM - 02:20PM ALEX  Room 100 LAB Mon 03:00PM - 05:50PM GRHM  Room 3308 EXAM Fri 11:30AM - 01:30PM (2021/04/16) Room TBA,K. Jordan
DTM*4000,2 / 11,LEC Mon  Wed 01:30PM - 02:20PM ALEX  Room 100 LAB Wed 03:00PM - 05:50PM GRHM  Room 3308 EXAM Fri 11:30AM - 01:30PM (2021/04/16) Room TBA,K. Jordan
DTM*4200,2 / 22,LEC Fri 09:30AM - 10:20AM AD-S  Room Virtual LAB Fri 11:30AM - 03:20PM AD-S  Room Virtual,C. Tyers
DTM*4300,1 / 22,LEC Tues  Thur 09:00AM - 10:20AM AD-S  Room Virtual,J. Watson
DTM*4400,0 / 22,LEC Tues  Thur 11:30AM - 12:50PM ALEX  Room 200,D. Baker
DTM*4500,1 / 22,LEC Tues  Thur 02:00PM - 03:20PM AD-S  Room VIRTUAL EXAM Mon 11:30AM - 01:30PM (2021/04/19) Room TBA,J. Kitchen
DTM*4600,5 / 11,LEC Mon 11:30AM - 12:20PM AD-S  Room Virtual LAB Wed 09:30AM - 11:20AM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,S. Bustamante
DTM*4800,15 / 22,LEC Days TBA Times TBA Room TBA,C. Shaw
ECON*1050,104 / 300,Distance Education Days TBA Times TBA Room TBA EXAM Fri 02:30PM - 04:30PM (2021/04/16) Room TBA,P. Martin
ECON*1100,97 / 300,LEC Mon  Wed  Fri 09:30AM - 10:20AM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,E. Adomait
ECON*1100,44 / 300,LEC Mon  Wed  Fri 10:30AM - 11:20AM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,E. Adomait
ECON*1100,6 / 300,LEC Mon  Wed  Fri 01:30PM - 02:20PM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,E. Adomait
ECON*1100,127 / 300,Distance Education Days TBA Times TBA Room TBA EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,P. Martin
ECON*2310,53 / 200,Distance Education Days TBA Times TBA Room TBA EXAM Tues 07:00PM - 09:00PM (2021/04/20) Room TBA,TBA TBA
ECON*2410,6 / 160,LEC Days TBA Times TBA AD-A  Room Remote,L. Cellarier
ECON*2410,33 / 160,Distance Education Days TBA Times TBA Room TBA EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,TBA TBA
ECON*2740,29 / 99,LEC Tues  Thur 11:30AM - 12:50PM AD-S  Room Virtual LAB Fri 10:30AM - 11:20AM AD-S  Room Virtual EXAM Fri 07:00PM - 09:00PM (2021/04/23) Room TBA,Y. Sun
ECON*2740,0 / 0,,TBA TBA
ECON*2770,18 / 60,LEC Mon  Wed  Fri 09:30AM - 10:20AM AD-S  Room Virtual EXAM Thur 02:30PM - 04:30PM (2021/04/15) Room TBA,A. Sadanand
ECON*2770,9 / 60,LEC Mon  Wed  Fri 11:30AM - 12:20PM AD-S  Room Virtual EXAM Thur 02:30PM - 04:30PM (2021/04/15) Room TBA,A. Sadanand
ECON*3100,7 / 55,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual EXAM Sat 07:00PM - 09:00PM (2021/04/24) Room TBA,R. Kirkegaard
ECON*3610,0 / 55,LEC Days TBA Times TBA AD-A  Room Remote EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,J. Amegashie
ECON*3620,8 / 55,LEC Tues  Thur 11:30AM - 12:50PM AD-S  Room Virtual EXAM Fri 11:30AM - 01:30PM (2021/04/23) Room TBA,P. Martin
ECON*3710,18 / 65,LEC Days TBA Times TBA AD-A  Room Remote LAB Fri 11:30AM - 12:20PM AD-S  Room Virtual EXAM Tues 11:30AM - 01:30PM (2021/04/20) Room TBA,J. Amegashie
ECON*3740,0 / 50,LEC Days TBA Times TBA AD-A  Room Remote LAB Thur 02:30PM - 03:20PM AD-S  Room Virtual EXAM Tues 02:30PM - 04:30PM (2021/04/27) Room TBA,M. Plesca
ECON*3740,0 / 50,LEC Days TBA Times TBA AD-A  Room Remote LAB Fri 09:30AM - 10:20AM AD-S  Room Virtual EXAM Tues 02:30PM - 04:30PM (2021/04/27) Room TBA,M. Plesca
ECON*3740,0 / 50,LEC Days TBA Times TBA AD-A  Room Remote LAB Fri 10:30AM - 11:20AM AD-S  Room Virtual EXAM Tues 02:30PM - 04:30PM (2021/04/27) Room TBA,M. Plesca
ECON*3810,17 / 80,LEC Days TBA Times TBA AD-A  Room Remote EXAM Fri 11:30AM - 01:30PM (2021/04/16) Room TBA,L. Cellarier
ECON*4400,0 / 55,LEC Tues  Thur 04:00PM - 05:20PM AD-S  Room Virtual,F. Tapon
ECON*4720,0 / 30,LEC Tues  Thur 02:30PM - 03:50PM AD-S  Room Virtual,K. Inwood
ECON*4790,1 / 35,LEC Days TBA Times TBA AD-A  Room Remote,L. Grogan
ECON*4800,0 / 45,LEC Mon  Wed 02:30PM - 03:50PM AD-S  Room Virtual,D. Auld
ECON*4810,14 / 40,LEC Days TBA Times TBA AD-A  Room Remote EXAM Sat 02:30PM - 04:30PM (2021/04/17) Room TBA,M. Li
ECON*4900,4 / 10,LEC Days TBA Times TBA Room TBA,TBA TBA
ECON*4910,10 / 10,LEC Days TBA Times TBA Room TBA,TBA TBA
ECON*6010,3 / 10,LEC Tues  Thur 01:30PM - 02:50PM AD-S  Room VIRTUAL,R. Kirkegaard
ECON*6020,0 / 1,LEC Days TBA Times TBA AD-A  Room REMOTE,L. Cellarier
ECON*6040,4 / 10,LEC Mon  Wed 11:00AM - 12:20PM ROZH  Room 102,S. Kosempel
ECON*6060,25 / 30,LEC Days TBA Times TBA AD-A  Room REMOTE,S. Kosempel
ECON*6090,28 / 30,LEC Mon  Wed 04:00PM - 05:20PM AD-S  Room Virtual,A. Sadanand
ECON*6160,9 / 15,LEC Tues  Thur 04:00PM - 05:20PM AD-S  Room VIRTUAL,A. Maynard
ECON*6600,14 / 25,LEC Days TBA Times TBA AD-A  Room Remote,L. Grogan
ECON*6930,1 / 1,LEC Days TBA Times TBA Room TBA,TBA TBA
EDRD*1400,4 / 200,LEC Thur 07:00PM - 09:50PM AD-S  Room Virtual,S. Hall
EDRD*3140,22 / 250,Distance Education Days TBA Times TBA Room TBA EXAM Mon 07:00PM - 09:00PM (2021/04/19) Room TBA,S. Brown
EDRD*3160,4 / 200,Distance Education Days TBA Times TBA Room TBA,C. Bryant
EDRD*3400,7 / 65,LEC Mon 08:30AM - 11:20AM AD-S  Room Virtual,A. Lauzon
EDRD*6000,9 / 20,LEC Tues 02:30PM - 05:20PM AD-S  Room Virtual,A. Chowdhury
EDRD*6100,0 / 0,LEC Days TBA Times TBA AD-A  Room Remote,N. Brunet
EDRD*6100,1 / 20,Distance Education Days TBA Times TBA Room TBA,N. Brunet
ENGG*1210,2 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,5 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,2 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Fri 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,1 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Tues 01:30PM - 03:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Thur 01:30PM - 03:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,1 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 12:30PM - 02:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 12:30PM - 02:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,3 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 02:30PM - 04:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 03:30PM - 05:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,4 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Fri 02:30PM - 04:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Aliabadi
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,1 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Fri 09:30AM - 11:20AM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Tues 01:30PM - 03:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Thur 01:30PM - 03:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,2 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 12:30PM - 02:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 12:30PM - 02:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 02:30PM - 04:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,0 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 03:30PM - 05:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1210,1 / 16,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Fri 02:30PM - 04:20PM AD-S  Room Virtual EXAM Mon 02:30PM - 04:30PM (2021/04/26) Room TBA,A. Elsayed
ENGG*1500,2 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Fri 03:30PM - 05:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*1500,9 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Fri 03:30PM - 05:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*1500,6 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Wed 10:30AM - 12:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*1500,4 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Wed 10:30AM - 12:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*1500,3 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Mon 12:30PM - 02:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*1500,7 / 38,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Mon 12:30PM - 02:20PM AD-S  Room Virtual EXAM Wed 11:30AM - 01:30PM (2021/04/21) Room TBA,J. Vale
ENGG*2100,3 / 42,LEC Mon  Wed 11:30AM - 12:20PM AD-S  Room Virtual LAB Tues 03:30PM - 05:20PM AD-S  Room Virtual LAB Thur 03:30PM - 05:20PM AD-S  Room Virtual EXAM Sat 07:00PM - 09:00PM (2021/04/24) Room TBA,J. Runciman
ENGG*2100,0 / 42,LEC Mon  Wed 11:30AM - 12:20PM AD-S  Room Virtual LAB Wed 12:30PM - 02:20PM AD-S  Room Virtual LAB Fri 12:30PM - 02:20PM AD-S  Room Virtual EXAM Sat 07:00PM - 09:00PM (2021/04/24) Room TBA,J. Runciman
ENGG*2100,6 / 42,LEC Mon  Wed 11:30AM - 12:20PM AD-S  Room Virtual LAB Wed 03:30PM - 05:20PM AD-S  Room Virtual LAB Fri 03:30PM - 05:20PM AD-S  Room Virtual EXAM Sat 07:00PM - 09:00PM (2021/04/24) Room TBA,J. Runciman
ENGG*2100,0 / 42,LEC Mon  Wed 11:30AM - 12:20PM AD-S  Room Virtual LAB Tues 11:30AM - 01:20PM AD-S  Room Virtual LAB Thur 11:30AM - 01:20PM AD-S  Room Virtual EXAM Sat 07:00PM - 09:00PM (2021/04/24) Room TBA,J. Runciman
ENGG*2120,3 / 40,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 12:30PM - 02:20PM AD-S  Room Virtual EXAM Fri 07:00PM - 09:00PM (2021/04/16) Room TBA,R. Clemmer
ENGG*2120,20 / 40,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Mon 03:30PM - 05:20PM AD-S  Room Virtual EXAM Fri 07:00PM - 09:00PM (2021/04/16) Room TBA,R. Clemmer
ENGG*2120,4 / 40,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Thur 01:00PM - 02:50PM AD-S  Room Virtual EXAM Fri 07:00PM - 09:00PM (2021/04/16) Room TBA,R. Clemmer
ENGG*2120,18 / 40,LEC Tues  Thur 10:00AM - 11:20AM AD-S  Room Virtual LAB Wed 03:30PM - 05:20PM AD-S  Room Virtual EXAM Fri 07:00PM - 09:00PM (2021/04/16) Room TBA,R. Clemmer
ENGG*2180,6 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Tues 02:30PM - 04:20PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2180,2 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Tues 10:30AM - 12:20PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2180,3 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Fri 01:00PM - 02:50PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2180,3 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Thur 03:30PM - 05:20PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2180,2 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Thur 10:30AM - 12:20PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2180,0 / 26,LEC Tues  Thur 08:30AM - 09:50AM AD-S  Room Virtual LAB Wed 11:30AM - 01:20PM AD-S  Room Virtual EXAM Mon 07:00PM - 09:00PM (2021/04/26) Room TBA,I. Deiab
ENGG*2230,0 / 48,LEC Tues  Thur 01:00PM - 02:20PM AD-S  Room Virtual LAB Wed 01:30PM - 03:20PM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,W. Ahmed
ENGG*2230,3 / 48,LEC Tues  Thur 01:00PM - 02:20PM AD-S  Room Virtual LAB Tues 03:30PM - 05:20PM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,W. Ahmed
ENGG*2230,2 / 48,LEC Tues  Thur 01:00PM - 02:20PM AD-S  Room Virtual LAB Fri 12:30PM - 02:20PM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,W. Ahmed
ENGG*2230,2 / 48,LEC Tues  Thur 01:00PM - 02:20PM AD-S  Room Virtual LAB Thur 03:30PM - 05:20PM AD-S  Room Virtual EXAM Wed 02:30PM - 04:30PM (2021/04/21) Room TBA,W. Ahmed
ENGG*2340,2 / 60,LEC Mon 12:30PM - 02:20PM AD-S  Room Virtual LAB Wed 03:30PM - 05:20PM AD-S  Room Virtual EXAM Days TBA 08:30AM - 10:30AM (2021/04/19) Room TBA,A. Bardelcik
ENGG*2340,5 / 60,LEC Mon 12:30PM - 02:20PM AD-S  Room Virtual LAB Mon 03:30PM - 05:20PM AD-S  Room Virtual EXAM Days TBA 08:30AM - 10:30AM (2021/04/19) Room TBA,A. Bardelcik
ENGG*2340,0 / 60,LEC Mon 12:30PM - 02:20PM AD-S  Room Virtual LAB Thur 03:30PM - 05:20PM AD-S  Room Virtual EXAM Days TBA 08:30AM - 10:30AM (2021/04/19) Room TBA,A. Bardelcik
ENGG*2400,0 / 20,LEC Mon  Wed 04:00PM - 05:20PM AD-S  Room Virtual LAB Wed 09:30AM - 10:20AM AD-S  Room Virtual EXAM Thur 02:30PM - 04:30PM (2021/04/22) Room TBA,C. Farrow
ENGG*2400,0 / 20,LEC Mon  Wed 04:00PM - 05:20PM AD-S  Room Virtual LAB Wed 02:30PM - 03:20PM AD-S  Room Virtual EXAM Thur 02:30PM - 04:30PM (2021/04/22) Room TBA,C. Farrow
ENGG*2450,8 / 70,LEC Mon  Wed  Fri 08:30AM - 09:20AM AD-S  Room Virtual LAB Tues 03:30PM - 05:20PM AD-S  Room Virtual EXAM Thur 07:00PM - 09:00PM (2021/04/15) Room TBA,M. Abou El Nasr
